1	GEODSTBOX ZT(((18.055912,63.50315,827.645472),(21.462877,65.39722,832.587446)),[2001-02-12 15:48:00+01,2001-02-12 15:56:00+01])
2	GEODSTBOX ZT(((21.34612,47.326005,2761.272904),(24.107214,51.152116,2765.582036)),[2001-03-10 06:01:00+01,2001-03-10 06:03:00+01])
3	GEODSTBOX ZT(((20.085563,49.744416,829.46077),(29.350442,53.992289,833.390234)),[2001-02-10 09:47:00+01,2001-02-10 09:57:00+01])
4	GEODSTBOX ZT(((12.305115,57.534878,1009.832165),(21.494597,58.938016,1011.322499)),[2001-09-14 01:50:00+02,2001-09-14 01:52:00+02])
5	GEODSTBOX ZT(((28.838074,63.179608,1620.299864),(36.672218,65.549414,1623.08614)),[2001-10-04 21:41:00+02,2001-10-04 21:45:00+02])
6	GEODSTBOX ZT(((22.591928,43.088877,736.749058),(30.1791,46.073335,743.175811)),[2001-06-01 00:51:00+02,2001-06-01 00:52:00+02])
7	GEODSTBOX ZT(((22.204516,62.421313,2301.495959),(25.944529,70.014876,2307.027012)),[2001-12-19 04:03:00+01,2001-12-19 04:09:00+01])
8	GEODSTBOX ZT(((23.465628,63.031759,805.914614),(28.241752,64.626382,815.682633)),[2001-05-05 01:38:00+02,2001-05-05 01:42:00+02])
9	GEODSTBOX ZT(((20.031553,39.702224,300.741451),(22.47483,40.906404,307.96573)),[2001-05-29 08:48:00+02,2001-05-29 08:52:00+02])
10	GEODSTBOX ZT(((24.294102,59.218711,1451.434249),(32.330175,68.488186,1454.926147)),[2001-12-21 21:58:00+01,2001-12-21 22:01:00+01])
11	GEODSTBOX ZT(((11.787101,71.045162,2413.579447),(17.751971,72.271875,2416.634247)),[2001-02-17 07:22:00+01,2001-02-17 07:25:00+01])
12	GEODSTBOX ZT(((20.222324,69.315509,454.708874),(27.090322,75.816739,462.231951)),[2001-12-24 09:34:00+01,2001-12-24 09:41:00+01])
13	GEODSTBOX ZT(((25.143341,43.615778,494.004153),(30.379371,53.359318,498.519431)),[2001-07-31 18:02:00+02,2001-07-31 18:09:00+02])
14	GEODSTBOX ZT(((30.269721,37.560429,2070.234267),(40.029795,43.860498,2075.255213)),[2001-12-08 21:04:00+01,2001-12-08 21:13:00+01])
15	GEODSTBOX ZT(((15.87553,41.480589,680.888908),(21.265943,42.709159,686.77814)),[2001-08-12 00:20:00+02,2001-08-12 00:25:00+02])
16	GEODSTBOX ZT(((19.005039,42.636566,1961.837455),(21.40259,45.622106,1971.52151)),[2001-04-21 20:42:00+02,2001-04-21 20:46:00+02])
17	GEODSTBOX ZT(((12.97504,49.242999,796.960604),(18.539614,55.879646,805.482921)),[2001-04-05 07:58:00+02,2001-04-05 08:00:00+02])
18	GEODSTBOX ZT(((28.447167,69.252231,2161.068852),(30.455104,70.323254,2165.737735)),[2001-01-11 18:23:00+01,2001-01-11 18:26:00+01])
19	GEODSTBOX ZT(((12.375076,47.279976,307.039238),(13.398281,55.516387,312.639737)),[2001-05-11 12:01:00+02,2001-05-11 12:02:00+02])
20	GEODSTBOX ZT(((16.340354,50.277062,2809.468919),(23.123253,57.131631,2817.439505)),[2001-07-01 18:59:00+02,2001-07-01 19:02:00+02])
21	GEODSTBOX ZT(((20.187493,64.552024,1972.261358),(25.863057,65.976945,1975.669143)),[2001-04-18 06:03:00+02,2001-04-18 06:04:00+02])
22	GEODSTBOX ZT(((24.452244,64.531528,2196.428079),(26.020549,67.1109,2204.791452)),[2001-09-20 22:04:00+02,2001-09-20 22:08:00+02])
23	GEODSTBOX ZT(((13.849171,60.20912,1087.006139),(19.148636,66.221421,1091.2923)),[2001-06-04 20:36:00+02,2001-06-04 20:40:00+02])
24	GEODSTBOX ZT(((30.043186,66.577462,1354.358646),(33.306971,72.854623,1358.606814)),[2001-12-11 00:04:00+01,2001-12-11 00:08:00+01])
25	GEODSTBOX ZT(((13.076359,69.465266,935.242851),(19.115633,79.179972,940.01325)),[2001-12-28 10:47:00+01,2001-12-28 10:57:00+01])
26	GEODSTBOX ZT(((27.155239,51.107291,1222.897515),(32.77848,58.765098,1224.902738)),[2001-02-13 22:22:00+01,2001-02-13 22:27:00+01])
27	GEODSTBOX ZT(((18.025454,59.464308,853.018458),(21.019733,68.308187,854.63884)),[2001-07-26 12:42:00+02,2001-07-26 12:46:00+02])
28	GEODSTBOX ZT(((31.869316,46.779615,2143.858362),(41.267021,51.438017,2147.557687)),[2001-11-25 20:48:00+01,2001-11-25 20:58:00+01])
29	GEODSTBOX ZT(((17.558627,60.109691,33.804109),(19.522505,67.541271,43.527719)),[2001-04-29 04:09:00+02,2001-04-29 04:10:00+02])
30	GEODSTBOX ZT(((19.178914,46.598796,1198.652109),(21.190851,54.11391,1205.887372)),[2001-02-05 12:27:00+01,2001-02-05 12:31:00+01])
31	GEODSTBOX ZT(((12.012751,71.080793,963.419264),(16.678711,80.357972,971.509803)),[2001-09-16 09:17:00+02,2001-09-16 09:20:00+02])
32	GEODSTBOX ZT(((24.628848,65.186205,1649.894402),(29.845043,70.657284,1658.2056)),[2001-09-25 11:12:00+02,2001-09-25 11:21:00+02])
33	GEODSTBOX ZT(((22.370061,69.508499,121.252205),(27.364963,73.16518,123.667615)),[2001-04-15 02:58:00+02,2001-04-15 03:05:00+02])
34	GEODSTBOX ZT(((11.367444,41.54079,1498.918841),(16.77201,43.024424,1503.686464)),[2001-03-17 11:41:00+01,2001-03-17 11:45:00+01])
35	GEODSTBOX ZT(((19.228986,45.032678,2334.495687),(20.364569,46.714155,2342.420913)),[2001-10-26 10:12:00+02,2001-10-26 10:13:00+02])
36	GEODSTBOX ZT(((10.760618,55.136617,920.914738),(17.301879,61.68077,927.094259)),[2001-02-17 21:17:00+01,2001-02-17 21:21:00+01])
37	GEODSTBOX ZT(((18.473588,35.214208,2922.116472),(22.073409,37.759289,2923.606009)),[2001-11-26 04:39:00+01,2001-11-26 04:40:00+01])
38	GEODSTBOX ZT(((16.216284,37.455047,89.408119),(23.102585,41.928818,98.197547)),[2001-11-12 19:46:00+01,2001-11-12 19:52:00+01])
