1	\N
2	23.3449163469485939
3	10.9108332502655685
4	15.2266188208013773
5	82.5574723626486957
6	25.7756965849548578
7	78.6525510768406093
8	28.5346111450344324
9	7.35123120388016105
10	63.2419078117236495
11	72.4121941248886287
12	73.7533855275250971
13	92.2611745991744101
14	10.0774559685960412
15	48.1465327814221382
16	47.4332470330409706
17	96.5022159605287015
18	91.5718999565578997
19	48.556073245126754
20	81.0648511587642133
21	59.4195893895812333
22	51.5379968802444637
23	2.94825485115870833
24	33.7994604464620352
25	32.8735672254115343
26	89.9734593247994781
27	38.8964620949700475
28	16.1661733160726726
29	51.5449525648728013
30	12.9664066242985427
31	1.66337364818900824
32	52.0020843390375376
33	35.3113229712471366
34	11.5742068984545767
35	66.2287032059393823
36	17.8687953338958323
37	36.3499034834094346
38	44.8812542827799916
39	45.4034064789302647
40	42.7011346872895956
41	8.12316209450364113
42	17.8156006038188934
43	16.4545202609151602
44	99.3843366936780512
45	26.8930565724149346
46	63.6010530423372984
47	46.8175837728194892
48	23.3952725790441036
49	55.1729529988951981
50	94.3736570179462433
51	4.46012373780831695
52	14.5925423884764314
53	45.911653898190707
54	6.40837858896702528
55	47.3920028349384665
56	77.7852211236022413
57	95.3818379137665033
58	85.288464929908514
59	92.9513944857753813
60	46.9267905247397721
61	97.2548715542070568
62	93.6147681339643896
63	97.9288748637773097
64	32.5661945254541934
65	5.18897503241896629
66	64.157578069716692
67	49.4349898593500257
68	40.5388785158284009
69	9.0388323524966836
70	93.8383963843807578
71	82.2400132492184639
72	16.1619944931007922
73	11.6539969881996512
74	97.6945335101336241
75	15.5463311867788434
76	37.5470536067150533
77	61.2955865524709225
78	61.3639149595983326
79	59.9423261857591569
80	16.4685395513661206
81	55.7375720236450434
82	63.4024499235674739
83	30.0610819398425519
84	1.64922592183575034
85	68.8108285586349666
86	76.4530848208814859
87	78.4344470915384591
88	64.1926664724014699
89	61.74154975079
90	71.3858415773138404
91	11.119456997141242
92	58.9964213510975242
93	65.00060971127823
94	9.04833190701901913
95	90.5626158765517175
96	69.1895847436971962
97	72.2059099767357111
98	39.9976057820022106
99	9.7284632595255971
100	80.2447423753328621
\.
